"Median_House_Value","Median_Income","Median_Age","Tot_Rooms","Tot_Bedrooms","Population","Households","Latitude","Longitude","Distance_to_coast","Distance_to_LA","Distance_to_SanDiego","Distance_to_SanJose","Distance_to_SanFrancisco"
83500,1.9014,24,5783,1256,1990,1151,33.7,-117.19,51814.7355394635,104863.237565983,109478.21301099,586860.642282215,654761.061658674
136400,4.5881,3,6484,1037,3295,1074,33.69,-117.19,50853.269639967,105288.853155624,108366.606720363,587645.637948236,655551.425692398
228900,5.3238,8,26322,4072,9360,3361,33.68,-117.27,46509.1306645956,98970.0098219944,107699.075433575,583220.782647664,651164.397580073
113400,3.58,10,5156,941,2294,747,33.7,-117.25,49289.6370754594,99746.5113683777,109757.310032774,582938.829393282,650865.195404838
125900,3.8869,10,3659,650,1476,515,33.68,-117.23,48090.5144809645,102336.318892666,107412.812735463,585820.860878242,653748.738679177
117200,3.125,12,1869,356,1007,323,33.66,-117.22,46575.8143120262,104103.441599356,105140.384742911,588052.572562213,655985.928126939
177300,4.1386,2,7401,1187,2826,839,33.66,-117.17,49027.1251338775,108312.939998445,105000.641933009,591313.13618711,659225.830578109
145800,2.375,11,939,187,557,190,33.67,-117.07,55611.2127426972,116407.866905455,106447.273109453,597104.837198492,664965.172694344
139600,3.8036,14,2715,500,1540,464,33.83,-117.11,68037.3881058537,107459.909962624,123991.490731212,582102.381276334,649873.722841237
161200,4.1875,13,1914,339,930,304,33.78,-117.11,63243.7687934669,108902.376584922,118436.070808796,585936.017854984,653744.872305869
148200,4.065,6,1771,293,935,279,33.82,-117.08,68484.6331108342,110415.873632878,123019.748816255,584880.833559612,652641.296594385
169300,1.3417,7,1697,424,808,354,33.78,-117.18,60099.9746451111,102713.428090154,118353.825282898,581281.39062376,649129.067436206
96100,2.2618,17,4174,851,1845,780,33.75,-117.11,60430.6316110634,109893.84214615,115103.019370011,588249.393186011,656079.172427269
155400,2.625,11,4934,929,2508,840,33.76,-117.16,58989.2049479952,105155.379472132,116116.90288301,584157.208938252,652007.284750102
109200,2.5221,7,1810,386,931,355,33.74,-117.22,54488.6941390916,100659.631018703,114024.700287681,581757.732464713,649649.815656855
145300,2.5847,17,2813,565,1345,488,33.78,-117.06,65789.7502835448,113341.512170662,118713.505283661,589279.818876826,657059.08793241
148800,3.2778,13,4496,756,2044,695,33.81,-117.14,64757.319365024,105326.848026002,121692.398983771,581626.633765436,649431.213146025
126500,4.0717,3,5284,920,2703,729,33.8,-117.22,60114.5277186481,98525.8342871577,120689.027243634,577081.404257412,644937.262702253
90500,1.972,13,1974,426,1276,408,33.71,-117.09,57870.1336178012,113094.432873968,110754.718201832,592673.593858582,660519.072399442
112500,2.7983,16,4928,960,2132,853,33.72,-117.07,59881.2334924547,114465.023821497,111990.05784505,593227.321960684,661055.458476638
71300,2.1182,18,4799,1035,1966,944,33.74,-117.11,59504.9233145795,110244.77974886,113992.038574361,589022.691322053,656859.186936766
111500,3.1319,2,6305,1265,2489,1152,33.7,-117.15,53752.7489395467,108297.47212708,109450.023607719,589488.425013157,657370.201868566
140700,2.6322,10,2381,454,1323,477,33.73,-117.16,56094.1239973732,106250.116971057,112781.056400979,586489.03414793,654357.908108613
89300,2.2969,17,3318,759,2016,673,33.79,-117.23,58771.6924968777,97972.145836201,119624.452557526,577197.523231761,645064.863703778
81500,1.9767,23,3465,703,2672,607,33.78,-117.23,58194.2492850606,98314.0321411426,118514.134735914,577976.098271532,645849.576034241
83000,2,5,2108,496,1666,461,33.77,-117.23,57166.9091969833,98667.2648712825,117403.847791354,578755.759304874,646635.244905869
118300,2.4662,15,4173,804,2393,713,33.83,-117.29,56377.9769131754,91380.2049172869,124478.73170592,570125.194485208,637998.24776961
173300,4.0982,11,3196,576,1757,552,33.8,-117.32,52207.4936604168,89719.6529254159,121466.681888049,570497.653879898,638402.614570571
146500,2.1549,22,4249,922,2405,846,33.81,-117.26,57476.7647210776,94666.3524082204,122023.639460558,573661.071210508,641531.269644924
104200,2.8401,9,6907,1379,3665,1290,33.77,-117.24,56816.5261785398,97792.8309366943,117458.280555158,578097.483612492,645981.837635743
129200,2.1484,19,3173,678,2204,606,33.75,-117.31,50154.002704099,92492.4451845179,115835.861037158,575083.832634732,643010.481607249
101300,2.0878,16,2876,576,1859,545,33.77,-117.27,54462.813122845,95175.0077207032,117665.534532456,576126.650501395,644025.202647435
110000,2.817,19,2248,427,1207,368,33.72,-117.29,49985.9422893122,95469.5277140023,112311.094793252,578754.838797755,646687.848561194
114600,2.1667,11,1161,235,640,210,33.72,-117.28,50298.701948734,96321.3485995341,112215.584029002,579405.710052252,647334.662127658
168700,5.3275,5,6529,997,3464,1006,33.69,-117.39,40568.5006551965,88511.1036187458,110406.867812096,574684.300823784,642664.797951501
123800,3.2481,8,4345,865,2425,785,33.7,-117.37,42713.6973534974,89663.7339942515,111157.51814055,575168.493355279,643139.131142047
154300,3.1513,10,2591,486,1255,425,33.71,-117.34,45699.6980007611,91691.5532256069,111802.919093978,576305.730441712,644262.179603042
157400,3.1832,9,981,169,596,156,33.67,-117.31,44127.1227953292,96118.8511769838,107010.193524707,581428.305684226,649390.548056635
111300,3.102,11,1229,236,581,190,33.69,-117.35,43964.9036083545,91814.875037618,109749.743840886,577254.524899051,645222.405133399
100600,1.9194,27,4376,1003,2667,870,33.67,-117.33,43548.5715387073,94466.0538434516,107267.036258841,580139.458649724,648108.380280099
125000,4.2788,10,516,107,282,96,33.68,-117.35,43553.0796379759,92312.3934397822,108652.4563199,578053.443907216,646025.095576655
131800,3.375,9,13288,2728,7235,2350,33.67,-117.38,40562.8688979124,90366.9111718566,108046.792404621,576929.55232744,644913.868693188
132600,2.2423,17,10145,2306,4776,1749,33.67,-117.38,40562.8688979124,90366.9111718566,108046.792404621,576929.55232744,644913.868693188
109200,2.5395,23,6859,1535,3405,1351,33.64,-117.35,39824.4146768874,94407.2669184391,104266.412564928,581259.382566395,649244.946292789
162200,3.8056,7,16010,2726,7139,2426,33.63,-117.29,40672.9829035045,99810.5096952707,102367.066456195,585910.591412436,653881.530461198
163600,2.6949,15,4573,928,2513,832,33.66,-117.28,44100.5322331334,99099.9514992478,105578.831067339,584162.078061677,652117.939689903
465600,9.4356,8,446,62,188,68,33.55,-117.43,28510.5711476112,93655.4654411524,96085.833485665,583493.155639932,651516.956590927
159300,3.2258,10,4097,813,2082,731,33.6,-117.36,35294.6634927653,95873.847838442,100053.908221222,583845.209205079,651845.277465886
155600,3.5125,10,1652,316,725,233,33.65,-117.25,44277.419621119,102081.841337039,104214.407148075,586898.226537606,654847.493838599
210700,3.235,12,1481,265,757,243,33.64,-117.19,46147.4683587183,107564.179416274,102808.686525128,591586.297767832,659517.110648417
150900,3.6273,7,7722,1324,2975,1161,33.61,-117.21,42347.4842425671,107397.12288879,99541.7951607493,592667.449859474,660619.154656387
174300,4.5936,2,30450,5033,9419,3197,33.58,-117.2,40205.9634429426,109789.90357499,96170.0292000792,595703.249052986,663663.62382483
215300,4.7944,3,2744,428,1223,366,33.61,-117.16,45126.54044004,111522.916242718,99437.6713565976,595911.565647144,663844.504971759
145600,4.3651,2,2569,431,1232,388,33.61,-117.12,47559.0798624145,114850.547614395,99511.1375721699,598518.809907165,666435.517739992
187300,3.9443,2,20391,3245,7132,2716,33.57,-117.16,41779.0260553431,113574.837860861,94989.8767259087,599085.425772179,667035.933790611
147500,3.7538,4,4952,1000,2912,943,33.54,-117.16,39411.4662650665,115202.512712083,91654.0309079786,601476.383591547,669438.879824194
347700,4.8083,5,3471,530,1541,502,33.52,-117.05,46092.1444310358,125186.66495694,90026.4805707094,610193.522308301,678124.861725367
392100,4.125,9,2802,471,1155,421,33.52,-116.96,53307.3076976297,132574.116726845,91369.8150371112,616076.006168051,683969.910665714
307600,4.3833,6,1868,289,750,247,33.56,-117.1,45029.5654834639,119003.060364029,94050.012965967,603772.797952828,671705.290101546
337200,3.244,7,1972,352,964,317,33.6,-117.02,53569.4325283617,123714.937414289,99198.8973467888,605863.489822879,673740.846595285
221900,4.2917,8,1003,167,388,140,33.62,-116.96,59311.7578764752,127933.712811585,102276.671026029,608275.766145779,676110.865503658
493300,6.9136,5,1585,247,510,181,33.48,-117.22,30799.4043088526,114029.627095301,85159.2840566708,602455.098411124,670454.072097592
187500,3.475,6,108,18,43,17,33.53,-117.19,36646.6083020386,113371.645253712,90582.0509732838,600345.687452701,668321.311812272
500001,6.993,13,270,42,120,42,33.51,-117.18,35787.9208548949,115323.091371902,88335.6911249826,602592.264792609,670571.712718877
191100,3.9963,4,21988,4055,8824,3252,33.49,-117.12,38834.5520081746,121227.209905555,86179.247184521,608051.007529906,676019.223554433
212300,4.5841,4,30401,4957,13251,4339,33.52,-117.12,40782.0424433783,119525.34745596,89511.8984919052,605654.503419822,673611.344905654
174200,4.6904,4,9089,1413,3886,1243,33.45,-117.15,34117.5903831164,121278.094255143,81652.9654147267,609340.819863471,677330.826340648
43000,2.83,13,1614,410,846,270,33.46,-116.99,47957.1585363656,133301.689789979,84279.2504430175,618851.610491986,686786.907925639
183000,3.9617,6,13724,2269,5860,1986,33.57,-117.23,37643.7467289402,107917.087997979,95206.2564701929,594570.415908325,662544.225177492
429000,5.5351,4,6112,890,2088,712,33.55,-117.27,33712.468132155,105890.970586134,93318.6033528944,593615.650514319,661607.368024344
500001,5.2066,4,966,133,311,92,33.51,-117.32,27498.1966428195,104512.725221566,89549.6567418671,593681.013871477,661694.090015577
134700,3.0043,6,8278,1579,3062,1446,33.71,-117.02,62010.9477345362,119199.285233773,111333.464621469,597329.487730019,665136.613812883
189700,3.1591,19,6807,1164,2703,1055,33.71,-116.91,69250.5856801268,128862.951561172,112997.663841324,604707.277362374,672448.297825252
201300,5.3623,15,2094,316,937,277,33.73,-116.89,72111.3799401641,129983.481095568,115565.503913415,604538.854678582,672250.519451711
173900,4.4792,11,1183,178,543,147,33.68,-116.95,64268.5683831686,126412.457018535,109005.236132607,604314.420336627,672102.708204246
93800,2.1071,15,652,149,248,97,33.65,-116.9,65755.6089778573,131897.231398144,106688.843365079,609965.258148008,677746.192827011
143800,2.8125,18,397,89,239,80,33.63,-116.92,62945.9740069722,130955.433735054,104108.270763753,610165.787621184,677972.449392422
97800,1.9961,13,16148,3474,6159,3232,33.73,-116.99,65523.8915168949,121137.751576512,113898.248548039,597801.097184651,665575.983498253
127900,2.3712,14,2281,426,894,430,33.74,-116.9,72180.3799592491,128785.315869929,116453.094221863,603104.38083304,670814.204437024
85800,2.0714,19,2238,573,1190,507,33.75,-116.95,69675.8147254495,124035.048758635,116668.58837159,598966.339052655,666700.502921692
109500,1.7847,23,4676,1096,2770,1057,33.75,-116.95,69675.8147254495,124035.048758635,116668.58837159,598966.339052655,666700.502921692
121500,2.964,14,6027,1148,3136,1036,33.75,-116.93,70964.8589509099,125812.795772557,116995.96903998,600317.000029239,668038.175173472
112800,3.6806,15,3757,666,1693,654,33.74,-116.93,70179.388957092,126121.184643253,115903.35341485,601076.208983547,668805.672527049
89400,2.4554,20,2233,431,1024,399,33.74,-116.95,68875.4929514338,124347.637786409,115572.839516406,599727.095312331,667469.37682109
87000,3.069,20,4735,973,2306,904,33.73,-116.96,67433.9093553833,123785.580589086,114321.53767492,599816.06775628,667572.576564988
94500,3.2371,21,4587,810,2233,765,33.73,-116.95,68083.9240667255,124669.35990627,114477.40305218,600488.943582752,668239.212808176
91200,2.7083,18,1996,405,1270,400,33.74,-116.95,68875.4929514338,124347.637786409,115572.839516406,599727.095312331,667469.37682109
118900,4.6406,19,2901,445,1414,475,33.74,-116.94,69524.3172135176,125234.149946309,115734.477022157,600401.350703961,668137.25102154
120000,3.7175,17,5160,851,2344,781,33.73,-116.94,68740.296026388,125553.703456667,114640.603917284,601162.4254729,668906.398897727
132300,4.0433,13,3603,573,1644,515,33.73,-116.93,69402.8448590604,126438.599392812,114811.108987155,601836.511385138,669574.13318302
76300,2.5898,35,3269,757,2328,705,33.75,-116.96,69040.9373376039,123146.92571918,116515.689582353,598291.913227446,666032.488061575
86200,1.942,31,2712,628,1519,629,33.74,-116.97,67597.3047559306,122576.226455178,115271.401615263,598380.401371061,666135.276946807
77500,1.3039,22,3740,965,2011,824,33.75,-116.97,68412.7290566119,122259.317542382,116370.023413847,597618.093243365,665365.022920513
77000,1.4366,18,9601,2401,4002,2106,33.75,-116.99,67177.0662529976,120485.691319782,116100.496486062,596272.279040251,664031.748452887
85700,1.8446,25,4952,1062,1589,1024,33.74,-116.98,66968.3122644749,121691.350780492,115131.658396609,597707.96692888,665469.054591824
76900,2.2161,20,3674,792,1498,758,33.74,-116.97,67597.3047559306,122576.226455178,115271.401615263,598380.401371061,666135.276946807
87600,2.2115,19,3649,755,1717,696,33.74,-116.96,68233.0943979323,123461.65942823,115418.471312125,599053.44485135,666802.051577248
137600,2.4145,14,7240,1410,2708,1240,33.77,-116.94,71928.2609540635,124330.234908651,119018.10622224,598124.699449415,665835.596903845
105100,1.8015,15,2873,903,1094,659,33.75,-117.01,65970.3673177586,118714.264507296,115860.210252807,594928.913001029,662700.692886515
95900,1.7079,10,6890,1702,3141,1451,33.76,-116.95,70484.5912336885,123731.662043027,117764.640897748,598206.678969976,665932.594442445
107900,1.9707,12,5829,1309,2711,1118,33.77,-116.98,69461.6473956515,120762.190797433,118432.206145178,595421.9957689,663159.112364929
69400,2.1722,12,7626,1704,2823,1554,33.76,-116.99,68015.8540291267,120173.766595957,117201.927036282,595509.507727346,663261.073667214
94400,2.1103,8,5330,1529,2143,1107,33.74,-117,65731.4971658516,119923.32069806,114874.256948145,596364.933425512,664138.273382855
112500,1.9476,14,3700,750,1171,695,33.73,-117.02,63678.0934188358,118495.460492854,113541.982951986,595791.65538817,663584.39897435
113100,2.2925,7,10352,2007,3559,1689,33.77,-116.99,68862.3800824319,119871.344091704,118303.55436277,594747.833857203,662491.36518321
120700,2.8393,20,1317,203,453,158,33.76,-117.02,66240.1592646277,117510.746423583,116855.854178432,593493.036500087,661263.24245428
139300,2.683,15,2228,472,653,350,33.83,-116.98,74645.9499202749,119162.537404692,125038.921751505,590879.933150848,658565.517580692
108900,2.3,10,6317,1335,2625,1094,33.81,-117.02,70653.9485124926,116064.191532173,122381.626223116,589683.965408463,657413.981574155
95300,2.1979,8,10997,2205,5060,1949,33.79,-116.95,72958.8228029451,122877.387054361,121054.538005691,595934.31767412,663634.69501827
77700,1.8845,20,2399,546,1726,542,33.79,-116.95,72958.8228029451,122877.387054361,121054.538005691,595934.31767412,663634.69501827
83000,2.0135,21,2990,691,2108,660,33.79,-116.96,72353.0416051256,121981.256586916,120907.2539829,595256.783219344,662963.915621682
74800,2.535,24,2680,606,1728,527,33.78,-116.97,70907.3767015553,121364.758163565,119667.365816345,595337.75398439,663060.059412142
74000,1.7303,24,3409,804,1939,739,33.78,-116.95,72126.3678202944,123152.765524388,119957.62366499,596690.66407649,664399.687130252
56700,2.0577,12,701,130,434,110,33.79,-116.89,76728.2654988062,128262.071251072,122083.321946589,600012.035153501,667670.746549156
130800,2.5612,5,4116,761,1714,717,33.76,-116.87,75725.8411480364,130869.624052896,119230.784874072,603629.818538215,671301.794706977
140000,1.5982,20,3111,623,1000,508,33.74,-116.88,73542.5610870649,130563.822923762,116855.173092296,604459.472718895,672155.932192488
81700,2.0154,23,2719,538,930,485,33.75,-116.89,73615.3410506773,129374.00444586,117736.19479681,603025.502318932,670720.043718365
123400,2.3169,13,10886,2127,4266,1955,33.75,-116.91,72278.4728327718,127592.474259809,117351.92424282,601670.059852402,669378.026477252
170700,2.933,13,2604,443,978,417,33.73,-116.86,74199.5465327428,132647.407587534,116206.287834194,606571.855424978,674263.485101812
104900,2.4167,25,3750,781,1594,785,34,-117.04,86144.1421011379,111078.427329703,143245.738297539,574089.409692171,641651.360404852
94400,2.5357,33,1575,326,879,282,34,-117.06,84666.4945305043,109237.894373678,143111.900744875,572712.44551325,640290.598276634
132100,3.5255,21,4624,852,2174,812,34,-117.04,86144.1421011379,111078.427329703,143245.738297539,574089.409692171,641651.360404852
195900,4.7356,22,4227,658,1849,619,33.99,-116.99,88976.4758505515,115748.061804205,142579.89990035,578277.372473166,645809.199925415
118800,2.3355,18,4775,886,1868,836,33.97,-117.01,86130.6125945906,114078.259824821,140172.113760123,578373.367308248,645943.514018229
116300,3.1393,14,5320,974,1947,843,33.97,-116.95,88993.4001520573,119591.542579101,140839.319131198,582514.574514517,650035.549820532
112100,2.4322,12,5876,1222,2992,1151,33.96,-116.97,87066.332709012,117852.048979324,139489.873287545,581869.074753911,649417.662135128
149000,2.7344,25,1254,312,715,301,33.98,-117.11,79655.0962025274,104796.193832493,140659.801545658,570771.462308459,638409.438011967
105200,2.8783,5,1822,367,798,313,33.95,-117.02,83741.7896609087,113374.123184965,137868.319948342,579168.812216515,646767.972845623
187500,3.125,6,78,11,27,10,33.89,-117.03,77533.2710458304,113364.905773153,131139.241520852,582966.552272616,650632.439901968
