图片,价格,价格1,名称_链接,名称,skcolor_ljg,promowords,pcommit,店铺_链接,店铺,关键词,pobtn_链接,pobtn
,66.00,66.00,https://item.jd.com/13673123504.html,费列罗（Ferrero Rocher） 巧克力礼盒 进口榛果威化牛奶巧克力 婚礼喜糖果送女朋友礼物 费列罗金莎T30粒礼盒装,巧克力,可定制贺卡与照片哦~团购需求联系客服更优惠！港版欧版超市版随机发货~正规渠道手续齐全，请放心选购~~~,1万+条评价,https://mall.jd.com/index-664436.html?from=pc,Beuve官方旗舰店,"
						",https://cart.jd.com/gate.action?pid=13673123504&pcount=1&ptype=1,加入购物车
,76.50,76.50,https://item.jd.com/10045902602828.html,爱莲巧（alenka） 俄罗斯Russia国家馆大头娃娃进口巧克力盒装 黑巧克力15g*42块/盒,巧克力,俄罗斯原装进口，领券下单更优惠，京东快递。,2万+条评价,https://mall.jd.com/index-10657262.html?from=pc,俄罗斯（Russia）国家馆,"
								券99-10
						",https://cart.jd.com/gate.action?pid=10045902602828&pcount=1&ptype=1,加入购物车
,29.50,29.50,https://item.jd.com/10047953425429.html,德芙（Dove）心语巧克力礼盒爱心形小巧粒圣诞节生日礼物送女生牛奶巧儿童零食 德芙心语小巧粒礼盒18颗,巧克力,【心语礼盒浪漫】【牛奶丝滑】【日常休闲小零食】【送女友送闺蜜送老婆送儿童】【生日礼物】【婚庆喜糖伴手礼】【员工公司批发】,500+条评价,https://mall.jd.com/index-756717.html?from=pc,希梵礼旗舰店,"
								京东物流
								满25-3
								赠
						",https://cart.jd.com/gate.action?pid=10047953425429&pcount=1&ptype=1,加入购物车
,69.00,69.00,https://item.jd.com/100016771876.html,"
轻食兽 巧克力高蛋白棒威化棒代餐零食能量棒20g*14条*1桶装",巧克力,轻食兽 巧克力高蛋白棒威化棒代餐零食能量棒20g*14条*1桶装,5万+条评价,https://mall.jd.com/index-1000392301.html?from=pc,轻食兽京东自营旗舰店,"
								自营
								放心购
								满60-30
						",https://cart.jd.com/gate.action?pid=100016771876&pcount=1&ptype=1,加入购物车
,19.80,19.80,https://item.jd.com/56993061006.html,好时（Hershey’s） 好时巧克力礼盒装多口味奶糖圣诞节糖果送男女友小朋友男女孩生日礼物结婚礼物 套餐二：25颗好时,巧克力,可代写卡片，精美小铁盒款式，多种图案随机发货,500+条评价,https://mall.jd.com/index-71090.html?from=pc,雅玫食品专营店,"
						",https://cart.jd.com/gate.action?pid=56993061006&pcount=1&ptype=1,加入购物车
,178.00,178.00,https://item.jd.com/10064857054388.html,榴芒一刻 小王子主题巧克力礼盒圣诞礼物生日伴手礼创意零食送儿童送女友 小王子礼盒20枚装【绿版】,巧克力,榴芒一刻 小王子主题巧克力礼盒圣诞礼物生日伴手礼创意零食送儿童送女友 小王子礼盒20枚装【绿版】,500+条评价,https://mall.jd.com/index-649678.html?from=pc,榴芒一刻旗舰店,"
								新品
								满79-10
						",https://cart.jd.com/gate.action?pid=10064857054388&pcount=1&ptype=1,加入购物车
,16.50,16.50,https://item.jd.com/1752875470.html,瑞特滋 原瑞特斯波徳 德国进口全榛子牛奶巧克力黑巧100g排块送女友零食 全榛子白巧克力,巧克力,新老包装随机发货,5万+条评价,https://mall.jd.com/index-17556.html?from=pc,圣托尼旗舰店,"
						",https://cart.jd.com/gate.action?pid=1752875470&pcount=1&ptype=1,加入购物车
,238.00,238.00,https://item.jd.com/5295255.html,"
乐家（AlmondRoca）美国进口扁桃杏仁巧克力味糖果年货圣诞礼物原味 89粒伴手礼1105g",巧克力,"【活动到手价：218】美国进口，甄选上等扁桃仁，口感层次分明，甜脆而不油腻，乐享醇脆，一口难忘，客服热线：15980593503,更多猛戳~",2万+条评价,https://mall.jd.com/index-1000290715.html?from=pc,乐家（ALMOND ROCA）京东自营旗舰店,"
								自营
								每满218-20
						",https://cart.jd.com/gate.action?pid=5295255&pcount=1&ptype=1,加入购物车
,149.00,149.00,https://item.jd.com/5595782.html,"
Lindt瑞士莲软心 意大利进口牛奶巧克力乐享装500g零食圣诞礼物",巧克力,经典牛奶口味，香浓的巧克力外壳与幼滑软心的绝妙融合，创造出入口即融的口感，尽享融情时刻。适合与家人朋友分享，共度快乐时光。,2万+条评价,https://mall.jd.com/index-1000081022.html?from=pc,瑞士莲京东自营旗舰店,"
								自营
								品质溯源
								赠
						",https://cart.jd.com/gate.action?pid=5595782&pcount=1&ptype=1,加入购物车
,22.80,22.80,https://item.jd.com/100038948191.html,"
康美纳卡 90%黑巧克力90g 白俄罗斯进口高纯黑巧礼物送女友休闲零食婚庆",巧克力,康美纳卡 90%黑巧克力90g 白俄罗斯进口高纯黑巧礼物送女友休闲零食婚庆,500+条评价,https://mall.jd.com/index-1000447868.html?from=pc,康美纳卡糖巧京东自营旗舰店,"
								自营
								3件8折
						",https://cart.jd.com/gate.action?pid=100038948191&pcount=1&ptype=1,加入购物车
,32.90,32.90,https://item.jd.com/100016397403.html,明治钢琴抹茶巧克力盒装26片120g(代可可脂) 日本进口送女友圣诞礼物,巧克力,日本进口零食专区，精美礼盒，各类零食季节限定款等您选购点击查看！(此商品不参加上述活动),1万+条评价,https://mall.jd.com/index-1000367485.html?from=pc,春捃京东自营旗舰店,"
								自营
								品质溯源
						",https://cart.jd.com/gate.action?pid=100016397403&pcount=1&ptype=1,加入购物车
,68.00,68.00,https://item.jd.com/10030413133979.html,费列罗（Ferrero Rocher） 巧克力礼盒装圣诞节情人节生日礼物女生送女友老婆儿童伴手礼 费列罗18颗礼盒（圣诞款）,巧克力,费列罗（Ferrero Rocher） 巧克力礼盒装圣诞节情人节生日礼物女生送女友老婆儿童伴手礼 费列罗18颗礼盒（圣诞款）,500+条评价,https://mall.jd.com/index-10590161.html?from=pc,小七食品专营店,"
								京东物流
								每满65-16
						",https://cart.jd.com/gate.action?pid=10030413133979&pcount=1&ptype=1,加入购物车
,219.00,219.00,https://item.jd.com/4220074.html,"
GODIVA歌帝梵 72%黑巧克力礼盒16片装比利时进口休闲网红休闲零食 ",巧克力,GODIVA歌帝梵 72%黑巧克力礼盒16片装比利时进口休闲网红休闲零食 ,1万+条评价,https://mall.jd.com/index-1000090791.html?from=pc,歌帝梵京东自营旗舰店,"
								自营
								1件9折
						",https://cart.jd.com/gate.action?pid=4220074&pcount=1&ptype=1,加入购物车
,79.00,79.00,https://item.jd.com/10037718777214.html,瑞士莲冰山雪融巧克力法国进口比利牛斯山圣诞节可可黑巧克力混合口味24粒装送女友婚庆喜糖喜酒伴手礼盒 冰山混合口味*24粒,巧克力,正品保障,200+条评价,https://mall.jd.com/index-11286848.html?from=pc,UNCLE TOM旗舰店,"
								京东物流
								券2-1
								每满79-15
						",https://cart.jd.com/gate.action?pid=10037718777214&pcount=1&ptype=1,加入购物车
,58.60,58.60,https://item.jd.com/63710239860.html,100%纯黑巧克力*2盒 无糖巧克力排块休闲零食品低糖尿病人可吃可可脂 85%少糖黑巧克力 130g*2盒,巧克力,100%无糖特苦浓香，糖尿人可以吃100%款。85%和72%一般苦，含有少量糖，58%适合大众。35%白巧克力抹茶味有点甜。慕葡罗&如恋联合指定高品质原料制作。,2万+条评价,https://mall.jd.com/index-10143755.html?from=pc,多特好官方旗舰店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=63710239860&pcount=1&ptype=1,加入购物车
,15.90,15.90,https://item.jd.com/100040359011.html,"
展艺 烘焙原料 可可脂黑巧克力100% 饼干曲奇冰淇淋玛芬蛋糕巧克力材料100g",巧克力,展艺 烘焙原料 可可脂黑巧克力100% 饼干曲奇冰淇淋玛芬蛋糕巧克力材料100g,5000+条评价,https://mall.jd.com/index-1000080663.html?from=pc,展艺烘焙京东自营旗舰店,"
								自营
								放心购
								新品
								2件7.5折
						",https://cart.jd.com/gate.action?pid=100040359011&pcount=1&ptype=1,加入购物车
,32.00,32.00,https://item.jd.com/1208515.html,Lindt瑞士莲软心 瑞士进口小块装白巧克力100g(100%瑞士原装进口),巧克力,100%瑞士原装进口，可可含量高达60%，18块独立小块排块设计，又将Lindor的标志性软心融于其中。包装小巧方便拿取，独享分享两相宜~,5万+条评价,https://mall.jd.com/index-1000081022.html?from=pc,瑞士莲京东自营旗舰店,"
								自营
								品质溯源
						",https://cart.jd.com/gate.action?pid=1208515&pcount=1&ptype=1,加入购物车
,59.80,59.80,https://item.jd.com/100021139104.html,爱普诗74%低GI黑巧克力80g 休闲零食 瑞士进口 便携装 伴手礼盒生日礼物,巧克力,爱普诗74%低GI黑巧克力80g 休闲零食 瑞士进口 便携装 伴手礼盒生日礼物,5万+条评价,https://mall.jd.com/index-1000303482.html?from=pc,爱普诗（Alpes d'Or）京东自营旗舰店,"
								自营
								品质认证
								品质溯源
								2件8折
						",https://cart.jd.com/gate.action?pid=100021139104&pcount=1&ptype=1,加入购物车
,154.80,154.80,https://item.jd.com/10066547591183.html,奇巧(KitKat) 进口 奇巧威化巧克力(巧克力制品) 301g,巧克力,奇巧(KitKat) 进口 奇巧威化巧克力(巧克力制品) 301g,38条评价,https://mall.jd.com/index-598847.html?from=pc,山姆会员商店官方旗舰店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10066547591183&pcount=1&ptype=1,加入购物车
https://img11.360buyimg.com/n7/jfs/t1/26098/40/3847/249062/5c2c5319E0bc9277a/22f66f2fb5b5d26b.jpg,135.00,135.00,https://item.jd.com/1877436.html,"
明治（Meiji）雪吻巧克力可可味 1kg",巧克力,明治（Meiji）雪吻巧克力可可味 1kg,2000+条评价,https://mall.jd.com/index-1000118190.html?from=pc,明治京东自营旗舰店,"
								自营
						",https://cart.jd.com/gate.action?pid=1877436&pcount=1&ptype=1,加入购物车
https://img10.360buyimg.com/n7/jfs/t1/10392/25/20820/94831/6397d2e9Ef917dc75/81988e64d9b666fd.jpg,118.00,118.00,https://item.jd.com/100000422290.html,"
可尼斯（CorNiche）贝壳形夹心巧克力礼盒390g 进口儿童零食糖果 生日圣诞节礼物团购",巧克力,【年终盛典】进口食品会场，爆款直降！【叠加领券更优惠】随心凑!》》,5万+条评价,https://mall.jd.com/index-1000128744.html?from=pc,倍乐思Beryl's京东自营旗舰店,"
								自营
								品质溯源
						",https://cart.jd.com/gate.action?pid=100000422290&pcount=1&ptype=1,加入购物车
https://img11.360buyimg.com/n7/jfs/t1/208811/40/16829/194637/620f29f2E5db963fc/90315d89abad9d85.jpg,49.00,49.00,https://item.jd.com/72397159256.html,德芙（Dove）巧克力礼盒装金球平安夜圣诞礼物送女友生日礼物圣诞糖果零食礼包 38粒金球巧克力粉色礼盒装,巧克力,部分款为京仓直发，急用可优先考虑，圣诞礼物，情人节礼物，七夕礼物，生日、节日礼物，非京配款可备注内容代写卡片，情人节礼物、表白礼物~~~,2000+条评价,https://mall.jd.com/index-156110.html?from=pc,梦蕾精灵食品专营店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=72397159256&pcount=1&ptype=1,加入购物车
https://img14.360buyimg.com/n7/jfs/t1/9108/19/20671/120245/639919dcE3e1f4fbb/58a88fb9ae029f45.jpg,49.90,49.90,https://item.jd.com/1007715734.html,费列罗（Ferrero Rocher） 榛果威化糖果巧克力制品8粒心形礼盒装休闲食品婚庆喜糖伴手礼物,巧克力,"【费列罗官方旗舰店,爆款第2件0元】会员领券满199减10，满299减30元，满499减50元，指定商品满1件即赠1件专属礼品袋，赠完即止更多优惠请点击",5000+条评价,https://mall.jd.com/index-24811.html?from=pc,费列罗官方旗舰店,"
								券199-10
								满30-10
						",https://cart.jd.com/gate.action?pid=1007715734&pcount=1&ptype=1,加入购物车
https://img10.360buyimg.com/n7/jfs/t1/165817/13/676/190169/5ff18edaE3c75ac52/7778bd10aef50de8.jpg,59.80,59.80,https://item.jd.com/10025718863025.html,"
高岗（Takaoka）日本进口 松露形生巧克力 圣诞节礼物送男女友平安夜糖果零食喜糖 原味+焦糖",巧克力,【正品保证】汇聚全球新品美食，更有多种凑单活动点击查看,1万+条评价,https://mall.jd.com/index-806997.html?from=pc,小西几食品专营店,"
								京东物流
								券199-10
						",https://cart.jd.com/gate.action?pid=10025718863025&pcount=1&ptype=1,加入购物车
https://img14.360buyimg.com/n7/jfs/t1/142587/39/23123/118810/61a80dc5E24d173ad/52a45fe74e32cf1a.jpg,19.90,19.90,https://item.jd.com/100012158739.html,"
怡浓可可脂牛奶巧克力生日圣诞礼物哞哞牛110g儿童休闲零食12支独立装",巧克力,怡浓可可脂牛奶巧克力生日圣诞礼物哞哞牛110g儿童休闲零食12支独立装,5万+条评价,https://mall.jd.com/index-1000089761.html?from=pc,怡浓京东自营旗舰店,"
								自营
								2件9折
						",https://cart.jd.com/gate.action?pid=100012158739&pcount=1&ptype=1,加入购物车
,75.00,75.00,https://item.jd.com/10034762677616.html,德芙（DOVE） 德芙巧克力礼盒送女友生日礼物女生老婆女朋友结婚纪念日礼物送女友礼物 一路有你烫金双层礼盒,巧克力,八仓发货，当/次日达，轻奢烫金礼盒，美好寓意，送给你爱的她【德芙巧克力礼盒】【生日礼物】【送女朋友礼物】【爱心红糖礼盒】,5000+条评价,https://mall.jd.com/index-11463691.html?from=pc,小物见礼食品旗舰店,"
								京东物流
								券5-4
								2件9折
						",https://cart.jd.com/gate.action?pid=10034762677616&pcount=1&ptype=1,加入购物车
,13.90,13.90,https://item.jd.com/10059043652392.html,康美纳卡 白俄罗斯进口 高浓度精选纯可可脂运动健身黑巧克力休闲零食90g 黑巧克力90g（90%可可）,巧克力,官方授权·原装进口·品质保证,200+条评价,https://mall.jd.com/index-12262707.html?from=pc,康美纳卡旗舰店,"
								京东物流
								券300-30
								2件9折
						",https://cart.jd.com/gate.action?pid=10059043652392&pcount=1&ptype=1,加入购物车
,47.90,47.90,https://item.jd.com/66245688116.html,德芙（Dove）德芙巧克力丝滑牛奶礼盒装零食送女朋友 14g*16条2盒装生日礼物 丝滑牛奶味224克*2盒装【32条】,巧克力,德芙（Dove）德芙巧克力丝滑牛奶礼盒装零食送女朋友 14g*16条2盒装生日礼物 丝滑牛奶味224克*2盒装【32条】,2000+条评价,https://mall.jd.com/index-685886.html?from=pc,中气食品专营店,"
								秒杀
						",https://cart.jd.com/gate.action?pid=66245688116&pcount=1&ptype=1,加入购物车
,159.90,159.90,https://item.jd.com/10064374919676.html,瑞士莲（lindt）瑞士莲巧克力礼盒 圣诞节小熊礼盒日历礼盒软心巧克力圣诞倒计时 圣诞小熊礼盒170克,巧克力,正品授权，圣诞节礼物；库存有限，早买早收到,200+条评价,https://mall.jd.com/index-875472.html?from=pc,狄妮莎官方旗舰店,"
								券199-5
						",https://cart.jd.com/gate.action?pid=10064374919676&pcount=1&ptype=1,加入购物车
,96.00,96.00,https://item.jd.com/100038885585.html,歌帝梵(GODIVA) 大师系列焦糖味牛奶巧克力119g 圣诞节礼物进口零食 ,巧克力,"【限时折上折】领券下单更优惠！！！ 【入会有礼】入会得100积分,单笔实付299赠20元E卡 【实付满赠】会员专享下单即赠500京豆!速戳》",1万+条评价,https://mall.jd.com/index-1000395803.html?from=pc,歌帝梵（GODIVA）臻享京东自营旗舰店,"
								自营
								1件9折
						",https://cart.jd.com/gate.action?pid=100038885585&pcount=1&ptype=1,加入购物车
,98.90,98.90,https://item.jd.com/1975017203.html,"京东国际	
瑞士莲（lindt） 美国进口瑞士莲（Lindt）精选混合5种口味巧克力软心球600g 礼物喜糖零食 圣诞节春节情人节送礼 瑞士莲软心巧克力 600g",巧克力,瑞士莲（lindt） 美国进口瑞士莲（Lindt）精选混合5种口味巧克力软心球600g 礼物喜糖零食 圣诞节春节情人节送礼 瑞士莲软心巧克力 600g,5000+条评价,https://mall.jd.com/index-137151.html?from=pc,沃德隆海外官方旗舰店,"
								京东物流
								秒杀
								免邮
								券399-30
								满139-10
						",https://cart.jd.com/gate.action?pid=1975017203&pcount=1&ptype=1,加入购物车
